catalogID,placeID,parentPlaceID,typeKeys,officialName,reading,aliases,prefecture,municipality,address,latitude,longitude,officialURL,sourceURL,capacity,status,selectionReason,verifiedAt,notes
temple,jp-pilgrimage-chita88-46,,temple|buddhist_temple|pilgrimage_site|sacred_site|landmark,如意輪寺,,,愛知県,知多郡南知多町,愛知県知多郡南知多町大字内海字中之郷12番地,,,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%8541%e7%95%aa%ef%bd%9e%ef%bc%96%ef%bc%90%e7%95%aa/,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%8541%e7%95%aa%ef%bd%9e%ef%bc%96%ef%bc%90%e7%95%aa/,,open,知多四国霊場会公式一覧の札所,2026-07-21,知多四国霊場会の公式札所案内で名称・住所・札所番号を確認
temple,jp-pilgrimage-chita88-47,,temple|buddhist_temple|pilgrimage_site|sacred_site|landmark,持宝院,,,愛知県,知多郡南知多町,愛知県知多郡南知多町大字内海字林之峯66番地,,,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%8541%e7%95%aa%ef%bd%9e%ef%bc%96%ef%bc%90%e7%95%aa/,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%8541%e7%95%aa%ef%bd%9e%ef%bc%96%ef%bc%90%e7%95%aa/,,open,知多四国霊場会公式一覧の札所,2026-07-21,知多四国霊場会の公式札所案内で名称・住所・札所番号を確認
temple,jp-pilgrimage-chita88-48,,temple|buddhist_temple|pilgrimage_site|sacred_site|landmark,良参寺,,,愛知県,知多郡美浜町,愛知県知多郡美浜町大字小野浦字清水18番地,,,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%8541%e7%95%aa%ef%bd%9e%ef%bc%96%ef%bc%90%e7%95%aa/,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%8541%e7%95%aa%ef%bd%9e%ef%bc%96%ef%bc%90%e7%95%aa/,,open,知多四国霊場会公式一覧の札所,2026-07-21,知多四国霊場会の公式札所案内で名称・住所・札所番号を確認
temple,jp-pilgrimage-chita88-49,,temple|buddhist_temple|pilgrimage_site|sacred_site|landmark,吉祥寺,,,愛知県,知多郡美浜町,愛知県知多郡美浜町大字野間字桑名前24番地,,,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%8541%e7%95%aa%ef%bd%9e%ef%bc%96%ef%bc%90%e7%95%aa/,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%8541%e7%95%aa%ef%bd%9e%ef%bc%96%ef%bc%90%e7%95%aa/,,open,知多四国霊場会公式一覧の札所,2026-07-21,知多四国霊場会の公式札所案内で名称・住所・札所番号を確認
temple,jp-pilgrimage-chita88-50,,temple|buddhist_temple|pilgrimage_site|sacred_site|landmark,大御堂寺,,,愛知県,知多郡美浜町,愛知県知多郡美浜町大字野間字東畠55番地,,,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%8541%e7%95%aa%ef%bd%9e%ef%bc%96%ef%bc%90%e7%95%aa/,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%8541%e7%95%aa%ef%bd%9e%ef%bc%96%ef%bc%90%e7%95%aa/,,open,知多四国霊場会公式一覧の札所,2026-07-21,知多四国霊場会の公式札所案内で名称・住所・札所番号を確認
temple,jp-pilgrimage-chita88-51,,temple|buddhist_temple|pilgrimage_site|sacred_site|landmark,野間大坊,,,愛知県,知多郡美浜町,愛知県知多郡美浜町大字野間字東畠50番地,,,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%8541%e7%95%aa%ef%bd%9e%ef%bc%96%ef%bc%90%e7%95%aa/,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%8541%e7%95%aa%ef%bd%9e%ef%bc%96%ef%bc%90%e7%95%aa/,,open,知多四国霊場会公式一覧の札所,2026-07-21,知多四国霊場会の公式札所案内で名称・住所・札所番号を確認
temple,jp-pilgrimage-chita88-52,,temple|buddhist_temple|pilgrimage_site|sacred_site|landmark,密蔵院,,,愛知県,知多郡美浜町,愛知県知多郡美浜町大字野間字松下105番地,,,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%8541%e7%95%aa%ef%bd%9e%ef%bc%96%ef%bc%90%e7%95%aa/,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%8541%e7%95%aa%ef%bd%9e%ef%bc%96%ef%bc%90%e7%95%aa/,,open,知多四国霊場会公式一覧の札所,2026-07-21,知多四国霊場会の公式札所案内で名称・住所・札所番号を確認
temple,jp-pilgrimage-chita88-53,,temple|buddhist_temple|pilgrimage_site|sacred_site|landmark,安養院,,,愛知県,知多郡美浜町,愛知県知多郡美浜町大字野間字東畠90-1,,,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%8541%e7%95%aa%ef%bd%9e%ef%bc%96%ef%bc%90%e7%95%aa/,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%8541%e7%95%aa%ef%bd%9e%ef%bc%96%ef%bc%90%e7%95%aa/,,open,知多四国霊場会公式一覧の札所,2026-07-21,知多四国霊場会の公式札所案内で名称・住所・札所番号を確認
temple,jp-pilgrimage-chita88-54,,temple|buddhist_temple|pilgrimage_site|sacred_site|landmark,海潮院,,,愛知県,半田市,愛知県半田市亀崎町1丁目130番地,,,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%8541%e7%95%aa%ef%bd%9e%ef%bc%96%ef%bc%90%e7%95%aa/,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%8541%e7%95%aa%ef%bd%9e%ef%bc%96%ef%bc%90%e7%95%aa/,,open,知多四国霊場会公式一覧の札所,2026-07-21,知多四国霊場会の公式札所案内で名称・住所・札所番号を確認
temple,jp-pilgrimage-chita88-55,,temple|buddhist_temple|pilgrimage_site|sacred_site|landmark,法山寺,,,愛知県,知多郡美浜町,愛知県知多郡美浜町大字野間字 田上50番地,,,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%8541%e7%95%aa%ef%bd%9e%ef%bc%96%ef%bc%90%e7%95%aa/,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%8541%e7%95%aa%ef%bd%9e%ef%bc%96%ef%bc%90%e7%95%aa/,,open,知多四国霊場会公式一覧の札所,2026-07-21,知多四国霊場会の公式札所案内で名称・住所・札所番号を確認
temple,jp-pilgrimage-chita88-56,,temple|buddhist_temple|pilgrimage_site|sacred_site|landmark,瑞境寺,,,愛知県,知多郡美浜町,愛知県知多郡美浜町野間字松下85番地,,,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%8541%e7%95%aa%ef%bd%9e%ef%bc%96%ef%bc%90%e7%95%aa/,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%8541%e7%95%aa%ef%bd%9e%ef%bc%96%ef%bc%90%e7%95%aa/,,open,知多四国霊場会公式一覧の札所,2026-07-21,知多四国霊場会の公式札所案内で名称・住所・札所番号を確認
temple,jp-pilgrimage-chita88-57,,temple|buddhist_temple|pilgrimage_site|sacred_site|landmark,報恩寺,,,愛知県,知多郡美浜町,愛知県知多郡美浜町奥田会下前39番地,,,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%8541%e7%95%aa%ef%bd%9e%ef%bc%96%ef%bc%90%e7%95%aa/,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%8541%e7%95%aa%ef%bd%9e%ef%bc%96%ef%bc%90%e7%95%aa/,,open,知多四国霊場会公式一覧の札所,2026-07-21,知多四国霊場会の公式札所案内で名称・住所・札所番号を確認
temple,jp-pilgrimage-chita88-58,,temple|buddhist_temple|pilgrimage_site|sacred_site|landmark,来応寺,,,愛知県,常滑市,愛知県常滑市大谷字奥条27番地,,,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%8541%e7%95%aa%ef%bd%9e%ef%bc%96%ef%bc%90%e7%95%aa/,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%8541%e7%95%aa%ef%bd%9e%ef%bc%96%ef%bc%90%e7%95%aa/,,open,知多四国霊場会公式一覧の札所,2026-07-21,知多四国霊場会の公式札所案内で名称・住所・札所番号を確認
temple,jp-pilgrimage-chita88-59,,temple|buddhist_temple|pilgrimage_site|sacred_site|landmark,玉泉寺,,,愛知県,常滑市,愛知県常滑市大谷字浜条5番地,,,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%8541%e7%95%aa%ef%bd%9e%ef%bc%96%ef%bc%90%e7%95%aa/,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%8541%e7%95%aa%ef%bd%9e%ef%bc%96%ef%bc%90%e7%95%aa/,,open,知多四国霊場会公式一覧の札所,2026-07-21,知多四国霊場会の公式札所案内で名称・住所・札所番号を確認
temple,jp-pilgrimage-chita88-60,,temple|buddhist_temple|pilgrimage_site|sacred_site|landmark,安楽寺（第60番・知多四国霊場）,,安楽寺,愛知県,常滑市,愛知県常滑市苅屋字深田101番地,,,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%8541%e7%95%aa%ef%bd%9e%ef%bc%96%ef%bc%90%e7%95%aa/,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%8541%e7%95%aa%ef%bd%9e%ef%bc%96%ef%bc%90%e7%95%aa/,,open,知多四国霊場会公式一覧の札所,2026-07-21,知多四国霊場会の公式札所案内で名称・住所・札所番号を確認
temple,jp-pilgrimage-chita88-61,,temple|buddhist_temple|pilgrimage_site|sacred_site|landmark,高讃寺,,,愛知県,常滑市,愛知県常滑市西阿野字阿野峪71番地,,,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,,open,知多四国霊場会公式一覧の札所,2026-07-21,知多四国霊場会の公式札所案内で名称・住所・札所番号を確認
temple,jp-pilgrimage-chita88-62,,temple|buddhist_temple|pilgrimage_site|sacred_site|landmark,洞雲寺,,,愛知県,常滑市,愛知県常滑市井戸田町2丁目37番地,,,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,,open,知多四国霊場会公式一覧の札所,2026-07-21,知多四国霊場会の公式札所案内で名称・住所・札所番号を確認
temple,jp-pilgrimage-chita88-63,,temple|buddhist_temple|pilgrimage_site|sacred_site|landmark,大善院,,,愛知県,常滑市,愛知県常滑市奥条5丁目20番地,,,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,,open,知多四国霊場会公式一覧の札所,2026-07-21,知多四国霊場会の公式札所案内で名称・住所・札所番号を確認
temple,jp-pilgrimage-chita88-64,,temple|buddhist_temple|pilgrimage_site|sacred_site|landmark,宝全寺,,,愛知県,常滑市,愛知県常滑市本町2丁目248番地,,,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,,open,知多四国霊場会公式一覧の札所,2026-07-21,知多四国霊場会の公式札所案内で名称・住所・札所番号を確認
temple,jp-pilgrimage-chita88-65,,temple|buddhist_temple|pilgrimage_site|sacred_site|landmark,相持院,,,愛知県,常滑市,愛知県常滑市千代丘4丁目66番地,,,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,,open,知多四国霊場会公式一覧の札所,2026-07-21,知多四国霊場会の公式札所案内で名称・住所・札所番号を確認
temple,jp-pilgrimage-chita88-66,,temple|buddhist_temple|pilgrimage_site|sacred_site|landmark,中之坊寺,,,愛知県,常滑市,愛知県常滑市金山字屋敷25番地,,,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,,open,知多四国霊場会公式一覧の札所,2026-07-21,知多四国霊場会の公式札所案内で名称・住所・札所番号を確認
temple,jp-pilgrimage-chita88-67,,temple|buddhist_temple|pilgrimage_site|sacred_site|landmark,三光院,,,愛知県,常滑市,愛知県常滑市小倉町5丁目66(蓮台寺),,,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,,open,知多四国霊場会公式一覧の札所,2026-07-21,知多四国霊場会の公式札所案内で名称・住所・札所番号を確認
temple,jp-pilgrimage-chita88-68,,temple|buddhist_temple|pilgrimage_site|sacred_site|landmark,宝蔵寺,,,愛知県,常滑市,愛知県常滑市大野町3丁目30番地,,,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,,open,知多四国霊場会公式一覧の札所,2026-07-21,知多四国霊場会の公式札所案内で名称・住所・札所番号を確認
temple,jp-pilgrimage-chita88-69,,temple|buddhist_temple|pilgrimage_site|sacred_site|landmark,慈光寺,,,愛知県,知多市,愛知県知多市大草字西屋敷3番地,,,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,,open,知多四国霊場会公式一覧の札所,2026-07-21,知多四国霊場会の公式札所案内で名称・住所・札所番号を確認
temple,jp-pilgrimage-chita88-70,,temple|buddhist_temple|pilgrimage_site|sacred_site|landmark,地蔵寺（第70番・知多四国霊場）,,地蔵寺,愛知県,知多市,愛知県知多市大草字東屋敷43番地の1,,,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,,open,知多四国霊場会公式一覧の札所,2026-07-21,知多四国霊場会の公式札所案内で名称・住所・札所番号を確認
temple,jp-pilgrimage-chita88-71,,temple|buddhist_temple|pilgrimage_site|sacred_site|landmark,大智院,,,愛知県,知多市,愛知県知多市南粕谷本町1丁目196番地,,,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,,open,知多四国霊場会公式一覧の札所,2026-07-21,知多四国霊場会の公式札所案内で名称・住所・札所番号を確認
temple,jp-pilgrimage-chita88-72,,temple|buddhist_temple|pilgrimage_site|sacred_site|landmark,慈雲寺,,,愛知県,知多市,愛知県知多市岡田字太郎坊108番地,,,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,,open,知多四国霊場会公式一覧の札所,2026-07-21,知多四国霊場会の公式札所案内で名称・住所・札所番号を確認
temple,jp-pilgrimage-chita88-73,,temple|buddhist_temple|pilgrimage_site|sacred_site|landmark,正法院,,,愛知県,知多市,愛知県知多市佐布里地蔵脇30,,,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,,open,知多四国霊場会公式一覧の札所,2026-07-21,知多四国霊場会の公式札所案内で名称・住所・札所番号を確認
temple,jp-pilgrimage-chita88-74,,temple|buddhist_temple|pilgrimage_site|sacred_site|landmark,密厳寺,,,愛知県,知多市,愛知県知多市佐布里地蔵脇24,,,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,,open,知多四国霊場会公式一覧の札所,2026-07-21,知多四国霊場会の公式札所案内で名称・住所・札所番号を確認
temple,jp-pilgrimage-chita88-75,,temple|buddhist_temple|pilgrimage_site|sacred_site|landmark,誕生堂,,,愛知県,知多市,愛知県知多市佐布里地蔵脇24,,,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,,open,知多四国霊場会公式一覧の札所,2026-07-21,知多四国霊場会の公式札所案内で名称・住所・札所番号を確認
temple,jp-pilgrimage-chita88-76,,temple|buddhist_temple|pilgrimage_site|sacred_site|landmark,如意寺,,,愛知県,知多市,愛知県知多市佐布里地蔵脇13−1,,,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,,open,知多四国霊場会公式一覧の札所,2026-07-21,知多四国霊場会の公式札所案内で名称・住所・札所番号を確認
temple,jp-pilgrimage-chita88-77,,temple|buddhist_temple|pilgrimage_site|sacred_site|landmark,浄蓮寺,,,愛知県,知多市,愛知県知多市佐布里字地蔵脇36番地,,,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,,open,知多四国霊場会公式一覧の札所,2026-07-21,知多四国霊場会の公式札所案内で名称・住所・札所番号を確認
temple,jp-pilgrimage-chita88-78,,temple|buddhist_temple|pilgrimage_site|sacred_site|landmark,福生寺,,,愛知県,知多市,愛知県知多市新知宝泉坊19番地,,,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,,open,知多四国霊場会公式一覧の札所,2026-07-21,知多四国霊場会の公式札所案内で名称・住所・札所番号を確認
temple,jp-pilgrimage-chita88-79,,temple|buddhist_temple|pilgrimage_site|sacred_site|landmark,妙楽寺,,,愛知県,知多市,愛知県知多市新知字下森29番地,,,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,https://chita88.jp/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85/%e6%9c%ad%e6%89%80%e6%a1%88%e5%86%85%ef%bc%96%ef%bc%91%e7%95%aa%ef%bd%9e%ef%bc%98%ef%bc%90%e7%95%aa/,,open,知多四国霊場会公式一覧の札所,2026-07-21,知多四国霊場会の公式札所案内で名称・住所・札所番号を確認
